Country,Parent,Capacity (GW),Type
Japan,Gunkul Engineering Public Co Ltd,0.06442146892655368,Utility-scale solar
Japan,Eurus Energy,0.7624,Wind
Japan,Unknown,0.7155,Wind
Japan,Japan Wind Development CO LTD (JWD),0.456,Wind
Japan,Eurus Energy Holdings Corp,0.366,Wind
Japan,Electric Power Development CO LTD (J-POWER),0.328,Wind
Japan,Cosmo Eco Power Co Ltd,0.30046153846153845,Wind
Japan,JERA Co Inc,0.1737,Wind
Japan,Tohoku Electric Power Co Inc,0.13556153846153846,Wind
Japan,NTT Anode Energy,0.1177,Wind
Japan,Japan Renewable Energy CORP (JRE),0.11316666666666667,Wind
Japan,Green Power Investment Corp,0.0845,Wind
Japan,Kyuden Mirai Energy Co Inc,0.07616666666666667,Wind
Japan,Daigas Gas and Power Solution Co Ltd,0.066,Wind
Japan,Invenergy Wind LLC,0.06,Wind
Japan,J-POWER Co Ltd,0.058,Wind
Japan,Vena Energy,0.057,Wind
Japan,C-Tech Corp,0.054,Wind
Japan,Kinden Corp,0.05,Wind
Japan,Kyudenko Corp,0.04916666666666667,Wind
Japan,Sumitomo Corp,0.049,Wind
Japan,Others,1.05008,Bioenergy
Japan,Others,3.212645666666667,Coal
Japan,Others,2.0432,Oil and gas
Japan,Others,2.8973165593220336,Utility-scale solar
Japan,Others,0.9735769230769231,Wind
Jordan,Government of Jordan,1.517,Oil and gas
Jordan,Korea Electric Power Corp,0.64268,Oil and gas
Jordan,ACWA Power Co,0.58218,Oil and gas
Jordan,Mitsui & Co Ltd,0.28,Oil and gas
Jordan,AES Corp,0.26639999999999997,Oil and gas
Jordan,YTL Power International Bhd,0.2115,Oil and gas
Jordan,Guangdong Hengjian Investment Holding Co Ltd,0.16074000000000002,Oil and gas
Jordan,XENEL Industries Ltd,0.07460000000000001,Oil and gas
Jordan,Social Security Investment Fund,0.062099999999999995,Oil and gas
Jordan,Qatar Electricity and Water Company QPSC,0.05600000000000001,Oil and gas
Jordan,China Huaneng Group Co Ltd,0.050760000000000007,Oil and gas
Jordan,Eesti Energia AS,0.047,Oil and gas
Jordan,Arabian Cement Company SJSC,0.04335,Oil and gas
Jordan,Ras Laffan Operating Company WLL,0.0376,Oil and gas
Jordan,Consolidated Contractors Co,0.03519,Oil and gas
Jordan,Unknown,0.024840000000000004,Oil and gas
Jordan,small shareholder(s),0.00138,Oil and gas
Jordan,Unknown,0.530308,Utility-scale solar
Jordan,Fotowatio Renewable Ventures (FRV) BV,0.145725,Utility-scale solar
Jordan,ACWA Power Co,0.1,Utility-scale solar
Jordan,Ministry of Energy and Mineral Resources (Jordan),0.08961,Utility-scale solar
Jordan,Masdar Clean Energy,0.087,Utility-scale solar
Jordan,Taaleri Energia Funds Management Oy,0.087,Utility-scale solar
Jordan,Philadelphia Solar,0.04501,Utility-scale solar
Jordan,Belectric,0.04002,Utility-scale solar
Jordan,Arabia Trading & Consulting Co,0.039975000000000004,Utility-scale solar
Jordan,Nebras Power QPSC,0.035,Utility-scale solar
Jordan,Orange Renewable,0.033701999999999996,Utility-scale solar
Jordan,Kingdom for Energy Investments Co,0.025665,Utility-scale solar
Jordan,AMEA Power,0.025,Utility-scale solar
Jordan,Alcazar Energy,0.021,Utility-scale solar
Jordan,Scatec ASA,0.017683333333333332,Utility-scale solar
Jordan,Diamond Generating Europe,0.017666666666666667,Utility-scale solar
Jordan,Kawar Group,0.017666666666666667,Utility-scale solar
Jordan,AES Corp,0.017333333333333333,Utility-scale solar
Jordan,Mitsui & Co Ltd,0.017333333333333333,Utility-scale solar
Jordan,RAI Energy International (RAI),0.01566,Utility-scale solar
Jordan,Jordan Wind Project Company (JWPC),0.117,Wind
Jordan,Alcazar Energy,0.1085,Wind
Jordan,Mass Energy,0.1,Wind
Jordan,KEPCO,0.089,Wind
Jordan,Ministry of Energy and Mineral Resources (Jordan),0.08,Wind
Jordan,AMEA Power,0.026,Wind
Jordan,DL-Energy Co Ltd,0.026,Wind
Jordan,Korea Southern Power Co Ltd,0.026,Wind
Jordan,XENEL Industries Ltd,0.026,Wind
Jordan,Hecate Energy,0.0225,Wind
Jordan,Others,0.08965166666666667,Utility-scale solar
Kazakhstan,Samruk-Energo JSC,5.183,Coal
Kazakhstan,Eurasian Resources Group SARL,2.765,Coal
Kazakhstan,Central Asian Electric Power Corporation JSC,1.166,Coal
Kazakhstan,Kazakhmys Holding LLP,1.015,Coal
Kazakhstan,Kazakhstan Utility Systems LLP,0.978,Coal
Kazakhstan,Qazaqstan Steel Group LLP,0.62,Coal
Kazakhstan,Astana-Energy JSC,0.6,Coal
Kazakhstan,Samruk-Kazyna SWF JSC,0.5,Coal
Kazakhstan,Stepnogorskya TETS LLP,0.13,Coal
Kazakhstan,Bassel Group LLS LLP,0.084,Coal
Kazakhstan,Genesis Digital Assets Ltd,0.05,Coal
Kazakhstan,Ust'-Kamenosorskie Teplovye Seti JSC,0.03,Coal
Kazakhstan,Samruk-Energy JSC,2.498,Hydropower
Kazakhstan,Tarazenergo-2005,1.23,Oil and gas
Kazakhstan,MAEK LLP,1.085,Oil and gas
Kazakhstan,Chevron Corp,0.446,Oil and gas
Kazakhstan,Atyrau Power LLC,0.3185,Oil and gas
Kazakhstan,Samruk-Kazyna SWF JSC,0.31,Oil and gas
Kazakhstan,Eurasian Resources Group SARL,0.295,Oil and gas
Kazakhstan,Exxon Mobil Corp,0.262984,Oil and gas
Kazakhstan,National Company KazMunayGas JSC,0.218622,Oil and gas
Kazakhstan,China National Petroleum Corp,0.16,Oil and gas
Kazakhstan,Samruk-Energo JSC,0.12,Oil and gas
Kazakhstan,Zhaik Holding LLP,0.1,Oil and gas
Kazakhstan,Aktobe TPP JSC,0.057,Oil and gas
Kazakhstan,LUKOIL PJSC,0.0446,Oil and gas
Kazakhstan,Eni SpA,0.039984,Oil and gas
Kazakhstan,Shell PLC,0.039984,Oil and gas
Kazakhstan,TotalEnergies SE,0.039984,Oil and gas
Kazakhstan,Energoinvest LTD LLC,0.0315,Oil and gas
Kazakhstan,PetroChina Co Ltd,0.019754,Oil and gas
Kazakhstan,INPEX Corp,0.018088,Oil and gas
Kazakhstan,Hevel Group,0.17960806451612904,Utility-scale solar
Kazakhstan,Universal Energy Co Ltd,0.1566,Utility-scale solar
Kazakhstan,Risen Energy Co Ltd,0.13831,Utility-scale solar
Kazakhstan,Samruk Kazyna - United Green Energy LLP,0.137,Utility-scale solar
Kazakhstan,Total Eren SA,0.11136,Utility-scale solar
Kazakhstan,Solarnet Investment GmbH,0.087,Utility-scale solar
Kazakhstan,Goldbeck Solar,0.06612,Utility-scale solar
Kazakhstan,Unknown,0.0559,Utility-scale solar
Kazakhstan,Arm Wind LLP,0.05,Utility-scale solar
Kazakhstan,Kaz Green Energy,0.05,Utility-scale solar
Kazakhstan,AEC ASA,0.02175,Utility-scale solar
Kazakhstan,Unigreen Energy LLC,0.02175,Utility-scale solar
Kazakhstan,Hevel Kazakshtan LLP,0.01865806451612903,Utility-scale solar
Kazakhstan,EcoProTech-Astana LLP,0.0174,Utility-scale solar
Kazakhstan,Universal Energy Co Ltd,0.2,Wind
Kazakhstan,China Power International Ltd,0.1,Wind
Kazakhstan,TsATEK Green Energy,0.1,Wind
Kazakhstan,Arm Wind LLP,0.096,Wind
Kazakhstan,Samruk-Energy JSC,0.06,Wind
Kazakhstan,VetroEnergoTechnologii LLP,0.052,Wind
Kazakhstan,China Power International Holding LTD (CPIH),0.05,Wind
Kazakhstan,EcoWatt AKA LLP,0.05,Wind
Kazakhstan,Energo Trust LLP,0.05,Wind
Kazakhstan,State Power Investment Group Co Ltd,0.05,Wind
Kazakhstan,Visor,0.05,Wind
Kazakhstan,Visor International DMCC,0.05,Wind
Kazakhstan,Kazwind Energy,0.048,Wind
Kazakhstan,Sofievskaya wind farm LLP,0.039,Wind
Kazakhstan,Vetro Invest LLP,0.030699999999999998,Wind
Kazakhstan,Golden Energy Corp,0.03,Wind
Kazakhstan,KT Rare-Metal Company LLP,0.0215,Wind
Kazakhstan,UNEXSTROY Co,0.0215,Wind
Kazakhstan,Vista International LLC,0.021,Wind
Kazakhstan,Etalon Power LLP,0.0182,Wind
Kazakhstan,Others,0.087,Wind
Kenya,Sarrai Group Ltd,0.034,Bioenergy
Kenya,Kenya Electricity Generating Company PLC,0.6345,Geothermal
Kenya,Ormat Technology Inc,0.147,Geothermal
Kenya,Geothermal Development Company (GDC),0.035,Geothermal
Kenya,Kenya Electricity Generating Company (KenGen),0.722,Hydropower
Kenya,Kenya Electricity Generating Company PLC,0.1769,Oil and gas
Kenya,A.P. Møller Capital P/S,0.14,Oil and gas
Kenya,Triumph Group Ltd,0.082368,Oil and gas
Kenya,Auron Energy Ltd,0.064,Oil and gas
Kenya,Mitsui E&S Co Ltd,0.021675,Oil and gas
Kenya,Investeringsfonden for Udviklingslande,0.017,Oil and gas
Kenya,Dutch Entrepreneurial Development Bank NV,0.00867,Oil and gas
Kenya,natural person(s),0.0008320000000000001,Oil and gas
Kenya,Rural Energy Authority of Kenya,0.046979999999999994,Utility-scale solar
Kenya,Alten Energías Renovables,0.0348,Utility-scale solar
Kenya,Unknown,0.032,Utility-scale solar
Kenya,Africa Energy Development Corp,0.02,Utility-scale solar
Kenya,Globeleq Generation Ltd,0.02,Utility-scale solar
Kenya,Cedate Ltd,0.01774461942257218,Utility-scale solar
Kenya,Frontier Investment Management ApS,0.01774461942257218,Utility-scale solar
Kenya,Paramount Universal Bank,0.01774461942257218,Utility-scale solar
Kenya,Selenkei Investment Ltd,0.01774461942257218,Utility-scale solar
Kenya,Mcx Environmental Energy Corp,0.00957,Utility-scale solar
Kenya,Anergi Turkana Investments Ltd,0.05166666666666667,Wind
Kenya,Blackrock Alternatives,0.05166666666666667,Wind
Kenya,Danish Climate Investment Fund (DCIF),0.05166666666666667,Wind
Kenya,Finnfund,0.05166666666666667,Wind
Kenya,KP&P Africa BV,0.05166666666666667,Wind
Kenya,Sandpiper Ltd,0.05166666666666667,Wind
Kenya,BTE Renewables,0.05,Wind
Kenya,Chania Green Limited (CGEL),0.05,Wind
Kenya,Kenya Craftskills Energy International Ltd,0.05,Wind
Kenya,Kenya Electricity Generating Company PLC,0.0365,Wind
Kenya,Mombasa Cement Ltd,0.036,Wind
Kiribati,Unknown,0.0018,Utility-scale solar
Kosovo,Korporata Energjetike e Kosovës JSC,1.29,Coal
Kosovo,Unknown,0.0155,Utility-scale solar
Kosovo,Enlight Renewable Energy,0.103,Wind
Kosovo,Air Energy,0.032,Wind
Kuwait,Ministry of Electricity and Water and Renewable Energy (Kuwait),17.8775,Oil and gas
Kuwait,Shamal Az Zour Al Oula Power and Water Company KSC,1.632,Oil and gas
Kuwait,Kuwait Institute for Scientific Research,0.06,Utility-scale solar
Kuwait,Kuwait Oil Company Ltd,0.0087,Utility-scale solar
Kuwait,Kuwait Institute for Scientific Research,0.01,Wind
Kyrgyzstan,City of Bishkek,0.813,Coal
Kyrgyzstan,Power Stations JSC (Elektricheskiye Stantsii),3.11,Hydropower
Kyrgyzstan,Unknown,0.025,Hydropower
Laos,Banpu Power PCL,0.7512000000000001,Coal
Laos,RATCH Group PCL,0.7512000000000001,Coal
Laos,Lao Holding State Enterprise,0.37560000000000004,Coal
Laos,Electricite Du Laos,2.04795,Hydropower
Laos,Sinohydro Corp Ltd,1.1832,Hydropower
Laos,Electricity Generating Public CO LTD (EGCO),0.5842,Hydropower
Laos,CK Power Public Co Ltd,0.5397,Hydropower
Laos,South East Asia Energy,0.46125,Hydropower
Laos,Electricité de France SA,0.3745,Hydropower
Laos,China International Water & Electric Corp,0.346,Hydropower
Laos,Viet-Lao Power JSC - Song Da Corp,0.322,Hydropower
Laos,Global Power Synergy Public Company (GPSC) Ltd,0.32125,Hydropower
Laos,Chaleun Sekong Energy Co,0.301,Hydropower
Laos,Government Of Lao People’s Democratic Republic,0.2675,Hydropower
Laos,Mega First CORP Berhad,0.26,Hydropower
Laos,Viet-Lao Power JSC,0.2125,Hydropower
Laos,Phonesack Group Co Ltd,0.208,Hydropower
Laos,Lao Holdings State Enterprise,0.1791,Hydropower
Laos,Italian-Thai Development PLC,0.1605,Hydropower
Laos,Phongxubthavi Bridge Road Construction,0.156,Hydropower
Laos,Kansai Electric Power Co,0.1305,Hydropower
Laos,China Southern Power Grid Company Ltd,0.126,Hydropower
Laos,BCPG Public Company LTD (BCPG),0.114,Hydropower
Laos,Unknown,0.0677,Utility-scale solar
Laos,Others,1.43548,Hydropower
Latvia,Latvenergo AS,1.536,Hydropower
Latvia,Latvenergo AS,1.039,Oil and gas
Latvia,Latvian Privatization Agency,0.023856000000000002,Oil and gas
Latvia,Riga City Council,0.023856000000000002,Oil and gas
Latvia,Unknown,0.000288,Oil and gas
Latvia,Unknown,0.044,Utility-scale solar
Latvia,Utilitas,0.079,Wind
Latvia,Winergy SIA,0.021,Wind
Lebanon,Litani River Authority,0.156,Hydropower
Lebanon,Electricity Of Lebanon,2.684,Oil and gas
Lesotho,TBEA Xinjiang New Energy Co,0.0261,Utility-scale solar
Liberia,Liberia Electricity CORP (LEC),0.088,Hydropower
Libya,General Electricity Company of Libya,13.76,Oil and gas
Libya,Libyan Iron and Steel Co,0.507,Oil and gas
Libya,General Electricity Company of Libya,0.2301388888888889,Utility-scale solar
Libya,TotalEnergies SE,0.2301388888888889,Utility-scale solar
Lithuania,Ignitis Grupe AB,0.07,Bioenergy
Lithuania,Unknown,1.001,Hydropower
Lithuania,Ignitis Grupe AB,1.045,Oil and gas
Lithuania,Achemos Grupe,0.068,Oil and gas
Lithuania,Municipality of Panevėžys,0.02079,Oil and gas
Lithuania,Municipality of Kėdainiai,0.004690000000000001,Oil and gas
Lithuania,Municipality of Rokiškio,0.00238,Oil and gas
Lithuania,Municipality of Kupiškio,0.002065,Oil and gas
Lithuania,Municipality of Pasvalio,0.0019950000000000002,Oil and gas
Lithuania,Unknown,0.11259999999999999,Utility-scale solar
Lithuania,Nordic Solar LLC,0.087,Utility-scale solar
Lithuania,European Energy A/S,0.05840382653061224,Utility-scale solar
Lithuania,UAB Ignitis Renewables,0.019767448979591838,Utility-scale solar
Lithuania,Enefit Green,0.204,Wind
Lithuania,UAB Ignitis Renewables,0.112,Wind
Lithuania,Unknown,0.11,Wind
Lithuania,Atsinaujinančios Energetikos Investicijos,0.093,Wind
Lithuania,Taaleri SolarWind II fund,0.093,Wind
Lithuania,Stemma Group,0.074,Wind
Lithuania,Encavis AG,0.069,Wind
Lithuania,UAB Renerga,0.05,Wind
Lithuania,IKEA,0.045,Wind
Lithuania,Inter RAO PJSC,0.03,Wind
Lithuania,JSC Energogrupe,0.02,Wind
Lithuania,4Energia SRL,0.014,Wind
Luxembourg,Grand Duchy of Luxembourg,0.5176000000000001,Hydropower
Luxembourg,RWE AG,0.5176000000000001,Hydropower
Luxembourg,Luxempart,0.06470000000000001,Hydropower
Luxembourg,Unknown,0.06470000000000001,Hydropower
Luxembourg,Enovos Luxembourg SA,0.05176,Hydropower
Luxembourg,Electrabel Invest Luxmbourg,0.03882,Hydropower
Luxembourg,Unknown,0.047327481481481484,Utility-scale solar
Luxembourg,Société Luxembourgeoise des Energies Renouvelables SA (Soler),0.0715,Wind
Luxembourg,PW34 Sàrl (PW34),0.023,Wind
Luxembourg,OekoStroum Weiler SA,0.021,Wind
Macao,Nam Kwong Development (H.K.) Ltd,0.171024,Oil and gas
Macao,Energy Asia Consultancy Ltd,0.085512,Oil and gas
Macao,Polytech Industrial Ltd,0.044792,Oil and gas
Macao,Asiainvest - Investments Co Ltd,0.04072,Oil and gas
Macao,Government of Macao,0.032576,Oil and gas
Macao,China Power International Ltd,0.024432,Oil and gas
Macao,Unknown,0.008144,Oil and gas
Madagascar,Sumitomo Corp,0.06503999999999999,Coal
Madagascar,Korea Mine Rehabilitation & Mineral Resources Corp,0.05496,Coal
Madagascar,Unknown,0.091,Hydropower
Madagascar,Jirama,0.024,Hydropower
Madagascar,Trigu Energy,0.105,Oil and gas
Madagascar,Aksa Enerji Uretim AŞ,0.066,Oil and gas
Madagascar,Axian Group,0.0174,Utility-scale solar
Madagascar,GreenYellow,0.0174,Utility-scale solar
Madagascar,Rio Tinto PLC,0.007235695538057743,Utility-scale solar
Madagascar,Unknown,0.0018,Utility-scale solar
Malawi,Electricity Generation Co (Malawi) Ltd,0.351,Hydropower
Malawi,InfraCo Africa,0.03,Utility-scale solar
Malawi,JCM Power,0.03,Utility-scale solar
Malawi,Matswani,0.02,Utility-scale solar
Malawi,Phanes Group,0.009134999999999999,Utility-scale solar
Malawi,responsAbility Renewable Energy Holding (rAREH),0.009134999999999999,Utility-scale solar
Malawi,Unknown,0.0011,Utility-scale solar
Malaysia,Tenaga Nasional Bhd,6.81,Coal
Malaysia,Malakoff Corporation Bhd,3.74,Coal
Malaysia,Sarawak Energy Bhd,1.08,Coal
Malaysia,Jimah Teknik Sdn Bhd,0.91,Coal
Malaysia,Mitsui & Co Ltd,0.3,Coal
Malaysia,The Chugoku Electric Power Co Inc,0.3,Coal
Malaysia,Jimah O&M Sdn Bhd,0.14,Coal
Malaysia,Sarawak Energy Bhd,3.452,Hydropower
Malaysia,Tenaga Nasional BHD (TNB),2.505,Hydropower
Malaysia,Tenaga Nasional Bhd,0.126,Hydropower
Malaysia,Sabah Electricity SDN BHD (SESB),0.075,Hydropower
Malaysia,Tenaga Nasional Bhd,5.093,Oil and gas
Malaysia,CGN Energy International Holding Co,3.9421999999999997,Oil and gas
Malaysia,Petroliam Nasional Bhd,2.221,Oil and gas
Malaysia,Malakoff Corporation Bhd,1.798752,Oil and gas
Malaysia,Sarawak Energy Bhd,1.263,Oil and gas
Malaysia,Perbadanan Kemajuan Negeri Selangor,1.08,Oil and gas
Malaysia,SIPP Energy Sdn Bhd,0.432,Oil and gas
Malaysia,Ranhill Holdings Bhd,0.38,Oil and gas
Malaysia,Usaha Tegas Sdn Bhd,0.322,Oil and gas
Malaysia,Dulang Ekuiti Sdn Bhd,0.31,Oil and gas
Malaysia,Korea Electric Power Corp,0.3,Oil and gas
Malaysia,Pesaka Ventures Sdn Bhd,0.273,Oil and gas
Malaysia,Kinergy Advancement Bhd,0.247,Oil and gas
Malaysia,SPR Energy Sdn Bhd,0.1,Oil and gas
Malaysia,Employees Provident Fund of Malaysia,0.080848,Oil and gas
Malaysia,Kontek Abbadi Sdn Bhd,0.06259,Oil and gas
Malaysia,Beijing Jianlong Investment Co Ltd,0.05166666666666667,Oil and gas
Malaysia,Hiap Teck Venture Bhd,0.05166666666666667,Oil and gas
Malaysia,Unknown,0.05166666666666667,Oil and gas
Malaysia,Juara Jernih Sdn Bhd,0.02845,Oil and gas
Malaysia,Unknown,0.636875,Utility-scale solar
Malaysia,Hanwha Energy Corp,0.16253703703703704,Utility-scale solar
Malaysia,Cypark Resources Bhd,0.145,Utility-scale solar
Malaysia,Scatec ASA,0.105705,Utility-scale solar
Malaysia,Solarpack Suria Sungai Petani Sdn Bhd,0.10092,Utility-scale solar
Malaysia,ITRAMAS Corporation Sdn Bhd,0.08525999999999999,Utility-scale solar
Malaysia,UiTM Energy & Facilities Sdn Bhd,0.08003999999999999,Utility-scale solar
Malaysia,Tenaga Nasional Bhd,0.08,Utility-scale solar
Malaysia,reNIKOLA Sdn Bhd,0.07221000000000001,Utility-scale solar
Malaysia,ENGIE SA,0.05916,Utility-scale solar
Malaysia,TTL Energy Sdn Bhd,0.05916,Utility-scale solar
Malaysia,Coara Solar Sdn Bhd,0.05046,Utility-scale solar
Malaysia,ib vogt gmbH,0.05046,Utility-scale solar
Malaysia,Edra Power Holdings Sdn Bhd,0.05,Utility-scale solar
Malaysia,TNB Sepang Solar Sdn Bhd,0.05,Utility-scale solar
Malaysia,Mudajaya Group Bhd,0.049,Utility-scale solar
Malaysia,Tadau Energy Sdn Bhd,0.048,Utility-scale solar
Malaysia,Idiwan Solar,0.03915,Utility-scale solar
Malaysia,Leader Solar Energy,0.029,Utility-scale solar
Malaysia,Gading Kencana SDN,0.028555555555555553,Utility-scale solar
Malaysia,Others,0.045160000000000006,Oil and gas
Malaysia,Others,0.097425,Utility-scale solar
Maldives,State Electric Co Ltd,0.05,Oil and gas
Mali,Organisation pour la mise en valeur du fleuve Sénégal,0.202,Hydropower
Mali,Unknown,0.2,Hydropower
Mali,Energie du Mali,0.048,Hydropower
Mali,Volkswagen AG,0.1,Oil and gas
Mali,Unknown,0.064,Oil and gas
Mali,Investeringsfonden for Udviklingslande,0.018,Oil and gas
Mali,Macquarie Group Ltd,0.018,Oil and gas
Mali,Mitsui E&S Co Ltd,0.018,Oil and gas
Mali,Old Mutual Ltd,0.018,Oil and gas
Mali,Redox Power Solutions Ltd,0.018,Oil and gas
Mali,Barrick Gold Corp,0.053578477690288714,Utility-scale solar
Mali,Akuo Energy,0.0435,Utility-scale solar
Mali,BayWa R.E. AG,0.01305,Utility-scale solar
Mali,Suntrace,0.01305,Utility-scale solar
Mali,Unknown,0.0036,Utility-scale solar
Malta,Shanghai Electric Power Co Ltd,0.2058324,Oil and gas
Malta,Government of Malta,0.12673,Oil and gas
Malta,GEM Holding Ltd,0.06826499999999999,Oil and gas
Malta,State Oil Company of Azerbaijan Republic,0.06826499999999999,Oil and gas
Malta,Enemalta PLC,0.010237600000000003,Oil and gas
Malta,Unknown,0.003,Utility-scale solar
Martinique,Albioma SAS,0.04,Bioenergy
Martinique,Electricité de France SA,0.2796,Oil and gas
Martinique,Unknown,0.023600000000000003,Utility-scale solar
Martinique,Albioma SAS,0.00435,Utility-scale solar
Martinique,EDF Renewables,0.004666666666666667,Wind
Martinique,Infagreen,0.004666666666666667,Wind
Martinique,Total Eren SA,0.004666666666666667,Wind
Mauritania,Mauritanian Electricity Co,0.3,Oil and gas
Mauritania,Kinross Gold Corp,0.06,Oil and gas
Mauritania,Government of Mauritania,0.04704,Oil and gas
Mauritania,small shareholder(s),0.00498,Oil and gas
Mauritania,Kia Corp,0.00462,Oil and gas
Mauritania,Arab Mining Co,0.00342,Oil and gas
Mauritania,Mauritanian Electricity Co,0.056549999999999996,Utility-scale solar
Mauritania,Kinross Gold Corp,0.034,Utility-scale solar
Mauritania,Unknown,0.031799999999999995,Utility-scale solar
Mauritania,Consolidated Contractors Co,0.010853543307086613,Utility-scale solar
Mauritania,Mauritanian Electricity Co,0.13,Wind
Mauritius,Omnicane Ltd,0.05442857142857143,Coal
Mauritius,Unknown,0.0357,Coal
Mauritius,Terra Mauricia Ltd,0.0343,Coal
Mauritius,small shareholder(s),0.015548571428571427,Coal
Mauritius,Sugar Investment Trust,0.00850857142857143,Coal
Mauritius,MCB Equity Fund Ltd,0.007228571428571429,Coal
Mauritius,Government of Mauritius,0.0064285714285714285,Coal
Mauritius,KKR & Co. Inc,0.0064285714285714285,Coal
Mauritius,The National Pensions Fund (Mauritius),0.0064285714285714285,Coal
Mauritius,Qair Group,0.031927506561679794,Utility-scale solar
Mauritius,GreenYellow,0.026564391076115485,Utility-scale solar
Mauritius,Sarako,0.013566929133858268,Utility-scale solar
Mauritius,Akuo Energy,0.00875,Utility-scale solar
Mauritius,Medine Group,0.00875,Utility-scale solar
Mauritius,PADGreen,0.015,Wind
Mauritius,Suzlon Energy Ltd,0.015,Wind
Mauritius,Qair Group,0.0094,Wind
Mayotte,Albioma SAS,0.006693018372703413,Utility-scale solar
Mayotte,Unknown,0.0056,Utility-scale solar
Mayotte,Akuo Energy,0.002175,Utility-scale solar
Mexico,Beta San Miguel SA de CV,0.098,Bioenergy
Mexico,Promotora Industrial Azucarera SA de CV,0.09,Bioenergy
Mexico,Grupo Azucarero del Trópico,0.045,Bioenergy
Mexico,Grupo Pantaleón,0.04,Bioenergy
Mexico,Aguas Tratadas del Valle de México SA de CV,0.033,Bioenergy
Mexico,Comisión Federal de Electricidad EPE,5.378,Coal
Mexico,Comision Federal De Electricidad,0.915,Geothermal
Mexico,Unknown,0.026,Geothermal
Mexico,Comisión Federal de Electricidad EPE,11.434,Hydropower
Mexico,Comision Federal De Electricidad,0.32,Hydropower
Mexico,Generadora Fénix SAPI de CV,0.074,Hydropower
Mexico,Comision Federal De Electricidad,1.608,Nuclear
Mexico,Comisión Federal de Electricidad EPE,23.2057,Oil and gas
Mexico,Mexico Infrastructure Partners SAPI de CV,8.518,Oil and gas
Mexico,BlackRock Inc,3.851,Oil and gas
Mexico,Actis LLP,3.0825,Oil and gas
Mexico,Naturgy Energy Group SA,1.6760760000000003,Oil and gas
Mexico,Iberdrola SA,1.327,Oil and gas
Mexico,Petróleos Mexicanos EPE,0.9698,Oil and gas
Mexico,Sempra Energy,0.625,Oil and gas
Mexico,Invenergy LLC,0.554,Oil and gas
Mexico,KKR & Co. Inc,0.518,Oil and gas
Mexico,Grupo México SAB de CV,0.5162,Oil and gas
Mexico,Kyushu Electric Power Co Inc,0.495,Oil and gas
Mexico,Mitsubishi Corp,0.495,Oil and gas
Mexico,Ternium SA,0.432,Oil and gas
Mexico,Macquarie Group Ltd,0.41223000000000004,Oil and gas
Mexico,AES Corp,0.37875,Oil and gas
Mexico,Linde PLC,0.36260000000000003,Oil and gas
Mexico,InfraRed,0.32162999999999997,Oil and gas
Mexico,Atlantica Sustainable Infrastructure Ltd,0.3,Oil and gas
Mexico,ENGIE SA,0.284,Oil and gas
Mexico,Unknown,2.376166181818182,Utility-scale solar
Mexico,Energía Aljaval,1.2061018181818182,Utility-scale solar
Mexico,Enel Green Power SpA,1.0796,Utility-scale solar
Mexico,ENGIE SA,0.6033727272727273,Utility-scale solar
Mexico,Fotowatio Renewable Ventures (FRV) BV,0.59354,Utility-scale solar
Mexico,Desarrollo de Fuerzas Renovables,0.44492363636363635,Utility-scale solar
Mexico,Groupe Direct Energie,0.375,Utility-scale solar
Mexico,Alten Energías Renovables México,0.3315490909090909,Utility-scale solar
Mexico,Zuma Energía,0.328,Utility-scale solar
Mexico,Neoen SA,0.32625,Utility-scale solar
Mexico,Eosol Energy,0.32315818181818184,Utility-scale solar
Mexico,X-Elio,0.31353,Utility-scale solar
Mexico,Actis LLP,0.3,Utility-scale solar
Mexico,Iberdrola SA,0.3,Utility-scale solar
Mexico,Cubico Sustainable Investments,0.29,Utility-scale solar
Mexico,Kenergreen SAPI,0.22390000000000002,Utility-scale solar
Mexico,Iberdrola México SA de CV,0.22080000000000002,Utility-scale solar
Mexico,Korea Electric Power Corp,0.16907499999999998,Utility-scale solar
Mexico,Sprott Korea,0.16907499999999998,Utility-scale solar
Mexico,Cemex Energia,0.14775,Utility-scale solar
Mexico,Enel Green Power SpA,1.172,Wind
Mexico,Acciona Energía SAU,1.0766,Wind
Mexico,Iberdrola Renovables Energia SA,0.743,Wind
Mexico,Unknown,0.58,Wind
Mexico,Zuma Energía,0.424,Wind
Mexico,Infraestructura Energética Nova SAPI de CV,0.407,Wind
Mexico,EDF Renewables,0.312,Wind
Mexico,EnerAB S de RL de CV,0.31,Wind
Mexico,Cubico Sustainable Investments,0.252,Wind
Mexico,Naturgy Energy Group SA,0.234,Wind
Mexico,EDP Renováveis,0.2,Wind
Mexico,Siemens Gamesa Renewable Energy SA,0.189,Wind
Mexico,Gemex Energía,0.186,Wind
Mexico,Comisión Federal de Electricidad EPE,0.185,Wind
Mexico,Comisión Estatal De Energìa De Baja California,0.17,Wind
Mexico,Grupo México SAB de CV,0.168,Wind
Mexico,Eoliatec del Pacifico SAPI de CV,0.16,Wind
Mexico,ENGIE SA,0.153,Wind
Mexico,Power Group,0.13,Wind
Mexico,Organizacion Soriana,0.118,Wind
Mexico,Others,2.74775,Oil and gas
Mexico,Others,2.6655288181818184,Utility-scale solar
Mexico,Others,1.165,Wind
Micronesia,Unknown,0.0020009999999999997,Utility-scale solar
